id,dialogue
13819884-1,"Olaf: Hey yo 
Christie: Whats up Olaf 
Ariana: hey Olaf
Ariana: YOu havent been on facebook for a while
Olaf: Yeah I just decided to take a break from it
Olaf: Im more on Instagram in case you've wondered 
Christie: Whats up? 
Olaf: Just wanted to ask y'all if you wanna come to my place this Friday 
Kevin: Oh yea hey
Olaf: To my place at 8th street
Olaf: I just moved to a new place
Christie: Thats exciting!!
Ariana: We've hung out at the reunion parties but then u disappeared haha
Ariana: But I see
Ariana: Ill be on Friday then
Kevin: Whats the address
Olaf: Its 8th street 1256 East
Kevin: You want the boys to come too? xd 
Olaf: Oh they're not on the group chat hmm 
Olaf: Sure !  🙌🙌🙌
Christie: See you on Friday 
Christie: We will catch up! "
13820849,"Olga: How did the concert go?
Adam: It was incredible :D
Asia: It really was, once in a lifetime experience
Olga: Too bad I missed it :/
Adam: You said yourself that you aren't too much of a fan of his music :p
Olga: Well true, but everyone is saying that it was great :)
Asia: I am sure being back home is also cool
Olga: True, I haven't been for quite some time. Did he play his newer songs or?
Asia: I was afraid of that, but he mostly played older songs
Adam: 3 new ones, 3-4 from The Wings and the rest was oldies ;)
Asia: It started out quite slowly, he even seemed sad at the start, but the second part was amazing
Adam: And everyone was sitting, we were the youngest in our row haha
Olga: Haha, well he isn't the youngest himself :D
Asia: 75, same age as my grandpa
Adam: And I can't imagine your grandpa jumping around like that ;)
Asia: I can barely imagine him getting up from his sofa haha
Adam: I also loved that joke with Saiko, it was so British :D
Asia: The guy followed him all they way from Japan, he deserved some recognition :p
Adam: You are saiko man hahaha
Olga: What does it mean?
Asia: Saiko according to him means awesome in Japanese, so he called the guy saiko :D"
13814531,"Eva: I need to shop for groceries this week.
Maggie: OK, where do you want to go?
Eva: Well, I don’t want to go to a big supermarket. Will you go there with me?
Maggie: I hate this store, it’s too big. 
Eva: Me too, I never know where stuff I want is. 
Maggie: So maybe we can drive there in the morning ‘cause it gets really busy in the afternoon.
Eva: Yeah, I know, people get out of work then. 
Maggie: :-( and you’ve got to wait in those long lines, people push you... ugh.. :-(
Eva: I hate it. You know what? I like this small store nearby your place. 
Maggie: Yeah, I know it, but the selection there is not so big :-(
Eva: What do you need?
Maggie: I’m looking for Brazilian nuts.
Eva: Guess what, I know they’ve got them there. I just saw them last time I was there.
Maggie: That’s great!
Eva: Yeah, and I think they also have some more exotic stuff there, so it’s the best place we can go.
Maggie: Great! :-) When can we meet?
Eva: when did you want to buy them?
Maggie: I need them for Friday party, so... today?
Eva: OK, will drop to pick you up in 30 minutes.
Eva: :-))) See you!"
13729117,"Andy: I am looking for a sofabed
Phuti: Certainly sir, we have many different sofabeds in store.
Andy: Do you have any which are just under 150cm wide?
Phuti: Yes, one model is 144 cm wide and uses that space very well, no wastage of space with unnecessary ornamentation. The mattress is really broad enough for two people. It is the ""Monica 144"" model
Andy: What colours is it available in?
Phuti: We have black and beige only. There is blue, red and grey but you would have to order them, sir.
Andy: Beige sounds very good for this room. Can I collect it?
Phuti: Yes, just come in any time, but you will need a big vehicle, you won't get this inside of an ordinary car.
Andy: I have a Chrysler Grand Voyager
Phuti: The one where all the seats tuck in flat?
Andy: That's the one. 
Phuti: That is an excellent car, sir.
Andy: It is very functional and practical. I just have the problem that I cannot find a good mechanic for it.
Phuti: You should try maybe the workshop owned by the husband of my wife's boss. He is said to be the best mechanic in the country.
Andy: Really? What is his name?
Phuti: His name is Mr J L B Matekone. 
Andy: I think I have heard of him, his workshop is called Speedy Motors, or something like that?
Phuti: Yes, Sir. Out on the Tlokweng Road. You should definitely give him a try.
Andy: I will. And I will come in later for the sofa
Phuti: I'll put it aside for you, sir."
13728325,"Pearl: Hi lover! 
Vince: Oh, it's my gorgeous girl, are you all ready for tonight?
Pearl: You bet! I will be a vision in silver, the belle of the ball!
Vince: Oh oh! Can't wait? What exactly are you planning to wear?!
Pearl: Well, as you know, I was a snazzy dresser in my youth as well as a ballroom dancer!
Vince: I heard it through the grapevine! 
Pearl: Love that song! Well, in 68, my first husband and I won a cup in Blackpool and I decided to put on my old costume for tonight! Guess what? It still fits like a glove after 50 years!
Vince: Well, you've got a beautiful figure, darling, but maybe it won't be as flattering, after all you're not a 20 something anymore!
Pearl: So what! 70 something's can look sexy too! 
Vince: True, but won't the fabric have deteriorated? 
Pearl: No! I've kept it wrapped up, with moth repellent in the cupboard and I've sewn the loose sequins back on. My silver heels have hardly been worn too, good as new!
Vince: You don't need to doll yourself up, darling, you'd look fab in anything! 😚
Pearl: Well, I've been to have my hair done and I'm trying on the dress for you to see it to check it's all ok! What are you wearing?
Vince: Well, if it's 68 we're revisiting, I thought my paisley shirt, flares, love beads and Lennon specs! I was a student then and extremely groovy!
Pearl: Hold on, Austin Powers, you're 71 not 21. Act your age!
Vince: Just kidding, darling. No, just my boring old suit and A nice patterned tie! As befits a retired banker!
Pearl: Just wait till your stuffy old City mates get a load of me. Just putting on a bit of extra warpaint!
Vince: Er, ok, less is more sometimes, sweetie!
Pearl: There, all set. Now, just time for a quick selfie.
Vince: Can't wait! 
Pearl: There we are! <file_photo>
Vince: Bloody hell Pearl, you look stunning! 
Pearl: Thanks, darling. Love you! 💖
Vince: Love you too!!!!!"
13729653,"Philip: Do you think it's possible to have legal pot in Poland anytime soon?
Chris: I doubt it. It's more like 10 years from now.
Philip: :(
Chris: Yeah I feel you man.
Chris: I'm waiting for that moment too.
Chris: When you're not scared to have a plant on your own, to grow yourself a recreational MJ to chill out in the evening...
Philip: Seems like a dream.
Chris: Yup. A dream. Because if cops find such a plant in your house right now, you get a criminal record, and will be charged with drug trafficking. 
Philip: <file_other>
Philip: Have you read about this guy?
Chris: Yeah, I've seen the news. He had this giant plantation underground. He even had a secret enterence in the forest.
Philip: Shame. I'm curious about this stuff
Philip: They confiscate and destroy it. But do they destroy it all?
Chris: Hahaha. I thought about it multiple times.
Chris: They must take some for themselves. At least a tiny fraction.
Philip: We live in a country where it's totally legal to get devastated by alcohol, get drunk and every shop has a variety of vodka on shelves, and you can be put in prison for smoking a joint.
Chris: Sad bad true.
Chris: <file_other>
Chris: But there is always hope.
Chris: More and more states in the US legalizes weeed. Latetly Canada made some progress.
Chris: And now I hear something about Luxembourg getting ready with it.
Philip: Maybe EU has some concept for it.
Chris: It would be the first and probably last good decision the EU officials made :)
Philip: Hahahah.
Philip: You really don't like the EU do you?
Chris: I don't like the way it functions. The idea itself was good, but the way it evolves is hideous.
Philip: This is the topic for another time though...
Philip: Gotta go. Say hello to Jenny.
Chris: Sure thing! Bye! "
13731457,"Liz: hey
Dan: Yes, please. Can I help you?
Liz: I'd like to buy onions from your shop, do yo have fresh supplies?
Dan: Oh yes i do, How much do you want?
Liz: How much per kg?
Dan: They are Rs. 20/kg?
Liz: Gosh. Very expensive. Yesterday I bought them Rs. 16/kg.
Dan: You are right. I also sold them at the same rate yesterday. But today, the rate is very high at the market.
Liz: What about cabbage? How much is it?
Dan: It is Rs. 10/kg. It is quite fresh.
Liz: Everything is very expensive.
Dan: What is cheaper nowadays?
Liz: It is very hard for a poor-man to survive. haha
Dan: All the day we move in street and in the evening, we hardly make Rs. 100 or 150.
Liz: Ok Please pack for me 1 kg onion and 1/2 kg cabbage. I'll send sharly to come collect.
Dan: ok then, it'll be ready by the time she gets here.
Liz: how much is the total?
Dan: It's Rs. 20.
Liz: Ok, i'll give her the money
Dan: Thank you."
13821875,"Jim: I've been to MoMA today
Jim: there is an amazing exhibition about Yugoslav architecture
Jim: Have you seen it?
Nic: Yes, last month, this is a really beautifully curated exhibition
Jenny: Jim, I wanted to know your opinion about it, since you know so much about the region
Jenny: Is it really so well made? because for a person who knows nothing about Yugoslavia it seems quite amazing
Jim: it is extremely well prepared and presented, even for someone who knows the subject quite well
Jim: I found out a lot from this exhibition
Zac: Would you do anything differently? Do you have any critical remarks to share?
Jim: hmm, nothing really critical. I just had some ideas, what else could be presented or added
Zac: like what?
Jim: they show this beautiful project for Skopje, after the big earthquake
Jim: when Yugoslavia together with the UN prepared a huge plan to rebuilt the destroyed city
Jim: this is a project that became a part of history of architecture and urbanism
Zac: it seems so
Jim: but what is also very interesting is what happened afterwards
Jim: when they abandoned the project, criticised it and most of all the new project - Skopje 2014
Jenny: I heard it's horrible
Jim: it us a nightmare. So Skopje transformed from a city that was planned to have the best architecture in the world to a city with arguably the ugliest, most kitschy buildings
Jenny: this story sounds very interesting indeed.
Jim: yes, but maybe it would be good for another exhibition
Jenny: maybe"
13681564,"Laura: Thanks for help today.
Anette: Don’t mention. Did you do well?
Laura: I guess so. Exam passed.
Anette: Good news.
Laura: true. I really hate maths
Anette: I know. I guess I just understand it better.
Laura: you bet! you explained all in 5 mins!
Anette: glad to help :)
Laura: guess I could help u with sth as well
Anette: art project?
Laura: aw
Anette: what?
Laura: I'm more into English and French, history and stuff u know
Anette: so arts is no good?
Laura: we can try together 4 sure im no expert tho
Anette: its for groups of 3 right
Laura: true. lets ask Maria to join 
Anette: oh yeah she's good at art right
Laura: need to check if I have her number
Anette: or I can talk her 2moro
Laura: you have classes 2gether?
Anette: yeah. 8.30
Laura: cool then
Anette: yeah. Talk to you then"
13727786,"Marika: Hi! Do I remember well that you have had your leather handbag cleaned recently and was happy about the cleaners?
Omiko: Hi! Yes!
Marika: Can you send me their name or address?
Omiko: It was in Żurawia street, but I can't remeber their name, nor the exact address. 
Omiko: But I guess there's only one cleaner like that at Żurawia, so you should find them easily. 
Marika: Yes, got it, got their web.
Marika: Thx a lot!
Omiko: And what do you need to get cleaned?
Marika: An old pair of leather gloves. 
Omiko: I suppose they should be able to do it no problem :)
Marika: I hope so. 
Marika: I've been looking for leather cleaners last year, then forgot about it all until you mentionned your bag :)
Omiko: They did a great job on that bag! It's old and a bit worn-out, but it belonged to my grandmother, you know.
Marika: A souvenir! I see :)
Omiko: Yeah, the cleaning wasn't cheap, but in this case it was worth it! 
Omiko: I don't know how much they would charge for the gloves, but it ain't cheap.
Marika: I expect that and thought it over.
Marika: I'll go and aske them. 
Marika: Thanks again!
Omiko: No problem! Take care!
Marika: You too! "
13716467,"Anna: Hey, I’d like to invite you over to my place for movie night & food tonight :) Everybody good with 8pm?
Liz: Yaaay! Are we cooking or ordering?
Anna: Whatever you guys prefer, I don’t mind cooking
Liz: Sweet, let’s cook something? Some pasta maybe? I can come early and help you :)
Anna: Alright, perfect :)
Aretha: I’m totally in! What are we watching?
Liz: Horror movie?
Anna: Nooo I hate horror movies! How about something nice and smart?
Aretha: Like a drama? Sounds good to me ;)
Karen: Yes for drama, yes for pasta!
Liz: Awesome, everybody’s on board! Has anybody seen Lady Bird?
Anna: No, but I hear it’s super good
Karen: Good!
Aretha: Yeah it’s been on my list for a while! Let’s do this!
Liz: Last question, what are we drinking? Wine?
Anna: I’ll get some wine :) 
Liz: We’re doing white or red?
Anna: I’ll get both, no worries :)
Aretha: I can’t wait!
Liz: <file_gif>"
13716640,"Tom: Who wants to come with me to Boston in December?
Tom: A friend of mine left for a month and said I can stay at his place with whoever I want.
Carmen: Amazing! When exactly?
Dorothy: I love Boston! I'm in!
Peter: If it's the end of December I can join as well
Tom: 15 of Dec till 15 of Jan.
Peter: So maybe New Year's Eve in Boston?
Carmen: How many people could you take?
Tom: it's a huge house, I think up to 5-6 would be still fine.
Peter: So let's organise it, because we're so amazingly flexible, some people can come earlier, some later
Tom: yup! I will reside there the whole month probably, taking care of the place and working from home
Tom: So, guys, just let me know exact dates when you can come and I will make a schedule 
Carmen: Wow! I'm so excited! 
Tom: Is anybody else interested?
Laura: I think I am!
Grace: Count me in!
Toby: I would love to, but we're going to Barbados with Lore 
Carmen: Fuck you Toby! you never work! travelling all the time. I'm so envious 
Toby: But it's my work as you know.
Toby: Traveling is my lifestyle 😜
Tom: We should just ban you, Toby, you're a troll with your amazing lifestyle
Toby: Sorry guys! 🤴 Enjoy your snowy Massachusetts 😜
Dorothy: Hahahah, I love you subtle trolling Toby. Carmen was already ecstatic and then you entered with Barbados 😂
Carmen: I'm still excited!"
13812757,"Michael: I was in no mood for talk 
Michael: I was unpleasantly surprised to find they were talking about me behind my back
Richard: Oh, I see
Richard: Leave it behind
Richard: Are you coming to a Christmas party though?
Michael: Still thinking
Michael: I don't want to give them any additional opportunity of gossiping 
Richard: You don't have influence on it
Michael: Yeah, maybe you are wright 
Richard: You see, now you are talking
Richard: How about before at my place?
Richard: With Monika and Sandra?
Michael: ...
Richard: Does it mean yes?
Michael: Yes, whatever...
Richard: Come on man, don't be such a jerk
Richard: We'll have fun
Richard: Just come and I'll arrange everything
Michael: Ok man
Michael: Thx
Richard: Ok settled then"
13814180,"Chantelle: I can't believe you resigned
Chantelle: I came back to work after my holiday and learned that from Jill
Chantelle: Why didn't you say anything?? :(
Rick: To be honest... I had no idea you'd be going on holiday
Rick: I would've told you, it just kind of slipped my mind at first and then there was no chance to do it
Chantelle: It'll be pretty boring without you around
Rick: No way, I'm sure someone will replace me in no time
Chantelle: Maybe so, but we haven't had many new people the past year
Chantelle: 5 people will quit and only 2 will come to fill in for them
Rick: Ah, true... I joined one month after you and it does feel like things have been more stagnant recently
Rick: But that's precisely why I had to do it...
Rick: It felt like there were no prospects for me
Chantelle: Well... I've had such thoughts too, but I'm not sure what I want to do so I haven't looked for a different job
Rick: I got a good offer so it was only natural, I couldn't refuse and stay
Rick: The company is going to the dogs, who knows when they'll have to wind up
Chantelle: Don't say that... do you really think I should start looking for something else?
Rick: I don't think it'll get much better... the economy is good right now yet the results aren't very optimistic
Rick: So yeah, if I were you I'd definitely start searching just in case
Rick: If I managed to get a good contract, I'm sure you will too!
Chantelle: I hope you're right, though I'd rather just stay for the time being, life's been stressful enough...
Chantelle: But I guess that's how things are, I'll try to be on the lookout for offers
Chantelle: Thanks for the encouragement and advice
Rick: No problem!
Chantelle: No vacancies at your new company, by any chance?
Rick: Not at the moment, but I'll let you know if I learn something!"
13611575,"Mark: Where is the laundry drying rack?
Anna: In my sis's room
Mark: Oh nvm you hanged it. Thank you. I was gonna
Anna: No problem. You can run next one, if you want.
Mark: Okay. Have fun with your friends.
Anna: Thanks, honey;* 
Mark: Which is the delicate setting? 
Anna: The one with the feather, feather is the delicate section. It’s either 30 or wool or sth or 40 degrees within delicates.
Mark: KK. Done.
Anna: Thanks! 
Mark: This washer is hard to use for me, American ones are much easier
Anna: Well, American ones also destroy your clothes:D you will get it 
Mark: In time, it is definitely not rocket science:D 
Anna: If you have any questions just shoot me
Mark: Sure thing!
Anna: oh and anyway, there is a manual if I won't be helpful enough.
Mark: I just won't use very elaborate programs lol
Anna: That's some idea, just stick to everyday one, 1.5h and 30 degrees
Mark: Yep, my fav! Shanks!
Anna: My pleasure:)"
13828811,"Roger: Mike. You there?
Mike: Yep. What's up?
Roger: Have you started the job I gave you?
Mike: Not yet, but I am about to start.
Roger: Well, hold on.
Mike: Why is that?
Roger: It seems we are not qualified.
Mike: Who says?
Roger: Jeff had a meeting with management.
Roger: Apparently, they are afraid we can't pull it through.
Mike: Bullshit!
Roger: I know.
Mike: So what are we supposed to do now?
Roger: Just wait, I guess.
Mike: I cancelled all other jobs.
Mike: I'm just supposed to sit here doing nothing?
Roger: Afraid so. For now.
Mike: How long it's gonna take?
Roger: Not sure. They are gonna give us some expert.
Mike: Expert my ass. I'm takin on another job.
Roger: What if the expert shows up tomorrow?
Mike: Will have to wait till I'm done. that's all.
Roger: OK. You do that. We'll see what happens:)"
13611718,"Justin: hey, how are you?
Katie: hello <3 I'm drinking some beer and finally trying to do something with my earplugs. and you?
Justin: Oooo sounds cool. I had a very busy day, just spent the entire morning in the fields, you know, preparing everything for the winter
Katie: my poor :/ you must be really tired right now
Justin: yeah. I am...but I have a beer too B-) Cheers!
Katie: nice, I'm sure it'll cure you :D
Justin: I hope so
Katie: Love you <3
Justin: looove you <3 maybe we'll go to the cinema this week?
Katie: Oh, sounds awesome :D But on which day?
Justin: Don't know it yet. I'll check the programme first.
Katie: Sure. We could also go to the restaurant, or for a coffee
Justin: Of course, anywhere you want <3
Katie: Cool :D What are you doing now?
Justin: Just resting in front of TV, I'm so tired I literally don't feel my hands and legs
Katie: Very well, I hope you'll be sleeping well tonight
Justin: for sure, I always fall asleep quickly after a tiring day
Katie: Good to hear that. What time will you be home tomorrow?
Justin: Not sure but I guess that somehow in the evening, as always. 
Katie: Ok, just let me know cause I'd like to go and do some shopping cause we need some food.
Justin: Of course, we'll go together and buy everything we need. Food only?
Katie: I guess that apart from food we have everything...but I'll think again.
Justin: Cool. Ok I feel I need some shower. I'll call you soon after
Katie: sure, have a nice shower :D love you <3
Justin: Love you, 15min and I'm back "
13716784,"Danny: Hey...
Hilary: :) ciao!
Danny: Have you heard from Jake?
Hilary: He's in a hospital...
Danny: What???
Jason: I've just came back from the hospital.
Hilary: ?
Danny: Why did't you tell me?!
Jason: Well, I figured out that something was wrong in the afternoon, he didn't texted me for few hours... Then, they called me from ER.
Hilary: Poor thing... It must've been shocking for you!
Jason: I was terrified. He fainted on his way home.
Danny: Da fuck! What happened?
Jason: Apparently, he had some kind of metabolic disorder... 
Hilary: Diabetes?
Jason: Nope, I don't remember the name, something with sugar intake, but not diabetes.
Danny: Is it serious?
Hilary: When he can go home?
Jason: Well, he just needs to follow a special diet and he can't skip the meals.
Danny: He must be devastated, he lives off McDonalds and KFC.
Hilary: I told him million times he needs to  change his food habits. 
Danny: When he can go home?
Jason: IDK, in a couple of days, he needs to get some other check-ups.
Hilary: I hope not gastroscopy... I did it once and it was horrible.
Hilary: <file_gif>"
13728962,"David: Are we taking any classes together next term? 
Gina: Idk 
Gina: I can probably take one class 
Gina: With you 
David: Wanna take ECON 232? 
Gina: ughh 
Gina: Sounds hard af
David: SHouldn't be that bad
Gina: Do we really have to take ECON though?
David: Nahh
Gina: Maybe GEO210
David: I took it already
Gina: Whaaat? 
Gina: K we can go with Econ then 
David: Ye the prof is good 
David: He's not that harsh
David: 2 midterms but still 
Gina: Ye I see
Gina: I had Bruneau once
David: K let's take ECON232
Gina: Nice Nice 😁"
13810189,"Helena: Hi Wanda, how is Uni going?
Wanda: Pretty well, but the deadlines are doing my head in, so much fucking work!
Helena: I see you've started swearing like a typical student! My language got really bad last year!
Wanda: Yeah, I remember! I was shocked, but everyone does it here!
Helena: Here too, only with Scottish accent as well, it did take me a few months to get used to it!
Wanda: You're a lot braver than me, I only went about 15 miles to Leeds.
Helena: Yep, you didn't move out of West Yorks even!
Wanda: Well, I prefer it! I can even go and work in the petrol station till 10pm and pop home on the late train if I want to, saves me food money to have a day or two of home cooking, plus it's a lot nicer.
Helena: I know what you mean! I can't be arsed to peel veg and stuff like that, I exist on take aways and convenience micro meals, not good!
Wanda: Have you got I to the famous Scottish deep fried Mars bar craze?
Helena: 🤣I have had one, but Edinburgh is a bit posher than Glasgow where it's more popular. Do like square sausage and cloutie dumpling, though!
Wanda: You'll have to initiate me into these delicacies when I come visit.
Helena: You bet! When can you make it? 
Wanda: Well, I have two days off lectures at the end of next week and I can swap my shifts around if I do it tomorrow. I reckon I can train it up next Thurs if that suits you.
Helena: Should be fine! I have got lectures Friday mind, you could try a bit of sightseeing, perhaps?
Wanda: I would love to see the Castle and the National Art Gallery, have a wee look round too, hen!
Helena: Don't start trying to act all Scottish, you sassenach!
Wanda: Not sure what that means, but you're a Yorkshire lass too and you do it!
Helena: Yes, but I'm an adopted Scottish person now. I'd really like to stay on here, maybe do a PGCE.
Wanda: You a teacher! You haven't got the bloody patience to deal with kids all day!
Helena: Maybe, but it's an idea I've been toying with, convey my passion for history to the young!
Wanda: Hopefully, the young will share your enthusiasm!
Helena: Well, we'll see, still got over a year to decide!
Wanda: Think about it carefully, my sister teaches Geography over in Brighouse, as you know. She's only been doing it 3 years and she feels burnt out at the end of term!
Helena: Oh yeah, forgot about that! Anyway, keep me posted about next weekend, can't wait to see you if you can manage it!
Wanda: Me too, bye Chuck!
Helena: Bye 😗!"
13810807,"Henry: May I ask you for a favour?
Mike: Sure, shoot.
Henry: I need to go on a business trip for a couple of days and I don't have anyone to leave Betsy with.
Henry: Could you stay at my place to keep her company?
Mike: No problem. Just tell me what to do :D
Henry: I'm sorry to bother you with this, but she's not exactly low maintenance, so I couldn't think of anyone reliable enough.
Mike: Wow, I'm honoured man :D
Henry: Don't make me regret this :P
Mike: What do you mean by maintenance?
Henry: Ok, so, the problem is that Betsy has pancreatitis.
Mike: Oh my, what is that?
Henry: Inflammation of the pancreas. Generally, she's fine, but she needs to take her medications every two days.
Mike: What kind? I don't know how to give injections...
Henry: No no! She needs to take one pill. All you need to do is to mix it with her wet food.
Mike: Ok, what does she eat?
Henry: I will prepare everything, but usually just wet food. She should eat at least two sachets a day.
Mike: Roger that!
Henry: Also, she'll beg for food, but don't give her any unless it's just chicken or turkey (no sauces, raw or cooked is fine).
Mike: What if she won't eat the pill?
Henry: I will leave you her vet's phone number. We're good friends, so if you're in trouble you can always call her and she should help you out :)
Henry: <file_photo>
Henry: Betsy says thank you :D"
13729649,"Peter: hi grandpa!!!
Peter: would you like to play scrabble with me?
Grandpa: that sounds like fun
Grandpa: when are you coming over?
Grandpa: i'm free this afternoon
Peter: no!! i meant online lol
Peter: it's really easy
Grandpa: i don't know peter, why don't you come over instead?
Peter: i have a cold :-(
Peter: i'm in bed and wanted to play scrabble with you :-)
Grandpa: ok, teach me how to do it
Peter: go to the app store
Peter: look up scrabble
Peter: sign up with facebook
Peter: then look for me
Peter: my username is peterthegreat714
Peter: then click start game
Grandpa: that's a lot of information
Grandpa: ha ha ha
Grandpa: i don't even know what an app store is
Grandpa: ?
Peter: grandpa!!! it's really easy :-D
Grandpa: set it up next time you are here
Grandpa: and we can play in the future
Peter: ok
Peter: ( ͡° ͜ʖ ͡°)"
13828359,"Olive: Did you go to the bank?
Paul: Not yet
Olive: please do so 
Olive: it's very important
Paul: I know
Paul: we had this conversation last night
Olive: Then get it fucking done
Paul: I will for fucks sake
Olive: watch your tone!
Paul: Fine, I'm sorry
Paul: but you don't have to nag me about it
Paul: I know it's important
Olive: ok just please get it done
Olive: I don't really want to loose the house
Paul: me either don't worry
Paul: this is important for me too
Olive: ok I'm sorry
Paul: I'm just one person I need time to get this done
Olive: ok sorry
Olive: please let me know how it goes
Paul: Ok I'll keep you posted
Olive: love ya
Paul: love you too"
13829649,"Alice: Hey! :)
Alice: Are you busy tonight?
Eva: Hi! :-) No, why?
Alice: Would you like to go to the cinema? There's this movie you wanted to see.
Eva: ""The Miseducation of Cameron Post"" or ""Green Book""?
Alice: The one about gay conversion therapy.
Eva: ""The Miseducation of Cameron Post"". :) Cool, so where and at what time are we meeting?
Alice: I can come to your place or you can come to mine. What do you prefer?
Alice: We can meet even right now, if you're free. :)
Eva: Can come over in about an hour?
Eva: I'm in the middle of watching a really fascinating documentary about gsa.
Alice: Gsa?
Eva: Genetic sexual attraction.
Eva: Apparently, when close blood relatives meet for the first time as adults, they can feel an overwhelming sexual attraction.
Eva: Some people argue that this type of cases should not be qualified as incest and the documentary is about them.
Alice: Hmmm, that’s interesting and unsettling at the same time...
Alice: Are you watching this film on You Tube?
Eva: yes
Eva: There’s the link to it: <file_other>.
Alice: Thanks! :) So you’ll be there in an hour, right?
Eva: Right! :) See you soon!
Alice: Bye! :)"
13731335-1,"Tracy: Rosie! Help!
Rosie: Whats up?
Tracy: Have you got any felt?
Rosie: What?
Tracy: Felt! for making clothes and art and stuff
Rosie: No of course I don't, why would I have felt?
Tracy: I don't know, you and you arty hobbies surprise me all the time!
Rosie: Hahaha thanks, I think... what do you need it for?
Tracy: I need to make some donkey outfit for work, apparently we are doing a nativity.
Rosie: Isn't that something kids do at school?
Tracy: YES! and my boss at work. 
Tracy: Basically I am to be a donkey by next Thursday for the Christmas do at work.
Rosie: Are you sure they are not trying to tell you something? 
Tracy: HAHA very funny. 
Rosie: Is anyone else invited or are you the only one dressing up?
Tracy: Funny indeed, but my colleagues are also struggling with their outfits. So they are as useless as you when it comes to helping me!
Rosie: Sorry about that, I am useless when it comes to making outfits indeed. 
Tracy: Sorry, I didn't mean that in a bad way...
Rosie: Haha I didn't think you did. 
Rosie: Coming to think of it, did Sarah not have a donkey outfit for Annabel last year? She is a big kid and you are a little lady so maybe you'll fit in that one? Saves you making something?
Tracy: You are a hero!! I remember that actually, I wonder if she still has it!! 
Rosie: Have you got her number?
Tracy: I don't think so. 
Rosie: Do you want her number or do you want me to call her? 
Tracy: No give me her number, I'll ring her. Do you think she'll mind?
Rosie: Not at all, she'll be happy to help!
Rosie: <file_other> 
Rosie: Good luck!
Tracy: Thanks! You're a star!"
13820132,"Evelyn: im thinking of getting some yoga
Camber: oh sounds cool i cld join u
Evelyn: cool
Alcott: oh gals u and yoga. sry but ...
Norman: i thought of the same
Evelyn: shut up you two!
Camber: exctly! you know nothin
Alcott: thatd be a laugh tho
Norman: yeah lets go & take a look hey?
Evelyn: we not gonna tell you when and where we going so now bloody way!
Camber: absolutely!
Norman: thats not fair!
Alcott: yeah you can always come to see our practice
Camber: which is the most boring experience one may imagine
Norman: thats because u know absolutely nothing about curling
Alcott: if u expect yoga more excitin well 
Evelyn: its not about exciting its healthy
Camber: for mind and body
Evelyn: in a nutshell!
Norman: well good luck you two, but im tellin ya, nor 4u!
Camber: shut it"
13830086,"Maggie: Hey Jess, I met someone!
Jessica: Hey Mag, really? OMG, who's the lucky guy?
Maggie: His name is Kyle. 
Maggie: I met him online.
Jessica: Wow, that's brave.
Jessica: I didn't think u were the online dating type.
Maggie: B/c I'm not :D
Maggie: I was quite reluctant to the idea.
Jessica: Yeah, today u never really know who u can meet online.
Jessica: The fake identities and all...
Maggie: That's true. Anne finally convinced me.
Maggie: I wrote with a few guys. And finally Kyle messaged me.
Jessica: How long before u guys met in person?
Maggie: Well it took about 2 wks of messaging.
Maggie: And he asked me out for coffee.
Maggie: And we've been seeing each other for 3 months now.
Jessica: That's wonderful news :)
Jessica: Where's he from?
Maggie: He's from Toronto.
Maggie: He works as a computer scientist.
Jessica: You need to bring him by so John and I can meet him!
Maggie: I'd love to.
Maggie: And I'm sure Kyle will be delighted to meet you. He's a real ppl person :)
Jessica: Great, let us know when you'll stop by :)
Maggie: Will do. TTYS! :)"
13716494,"Mario: Okay, so I created this group to invite you for a dinner, guys. It's been a while and I wanted to celebrate nothing. Just our friendship :)
Helen: Oh, Mario, so nice of you!
Kate: I missed you, guys!
Mati: How long has it been? Like 6 years? How did you find us all?
Mario: It took me a while! Well, some of you change phone numbers but we still have Facebook!
Karl: Hey there!
June: Sweet, I can't wait to get wasted with you guys like we used to HAHAHA
Kate: <file_gif>
Mati: So where are you guys right now? I know Meredith is back in Texas.
Helen: New Jersey
Kate: Williamsburg
Karl: I moved to Boston.
Mario: I can't believe we haven't seen each other for so long. We need to catch up!
Helen: When you're free? I have a big garden, maybe a BBQ?
Karl: Well, I need to get to NY in 2 weeks. What about 15 Sept?
June: Fine with me.
Kate: Me too.
Mati: I'm in!
Mario: Sounds like we have place and time!
Kate: Incredible! I thought I'd have been more difficult!
Karl: <file_photo> remember this? I still have it on my phone!
June: Woooo, what a great pic! Where was it? Croatia?
Mati: I think Italy, near Lecce!"
