id,dialogue,summary
13680702,"Noah: Hi there! The quince we talked about the other day... Are you still interested?
Sophie: Hello Noah, but of course I am.Thank you.
Noah: Actually William went to collect the rest of them for you immediately. They're in a basket on our terrace, so you call collect them any time.
Sophie: That's very very kind of him! He's really a darling.
Sophie: We won't be going your direction any time soon I'm afraid. How long will they keep? Is it windfall?
Noah: Both really but they all look very healthy. No bruises afa one can see. Or only odd small ones. They' be alright for a couple of days I guess. The weather's cool.
Sophie: It would be a shame if they rotted. I'll talk to Frank and maybe to the twins too and go back to you asap.
Noah: OK.
Sophie: Hey Noah, the twins will be on their way from Notts tomorrow afternoon and passing Windfield. Is it alright if they pop in and collect the quince?
Noah: Absolutely! In fact anyone can come any time and just take them from our terrace. Of course it would be great to see your twins again. Haven't seen them for ages!
Sophie: Well we don't see that much of them either :( They'll be coming home this weekend only because of Alexa's ceremony.
Noah: Notts is 3 hours' drive away so small wonder they don't fancy it so much.
Sophie: I don't blame them! We're both happy they've been doing fine at college. Everything's absolutely fine. You don't have William at home all that often either, do you?
Noah: He gets 5 days at Xmas by way of ""family care"" and 2 weeks off spread over the whole year but never longer that 5 days. They have a strict regime at the academy. But after all these years we've learned to cope with it. What worries me is that he seems to have no time to even think about getting married and start a family of his own.
Sophie: The fate of most military I guess. Hugely unfair I'd say. Like being married to your regiment!
Noah: That's what it sounds like when he talks about himself! I never hear a girl's name! And when I ask, he gets brusque.
Sophie: Oh dear! What could it mean?
Noah: No, not what you think! We know from Capt. Broomsberg about their common escapades. Plenty of women but only that sort of women. No strings.
Sophie: I never even imagined he might be gay! Surely not. But there must be sth else.
Noah: We think he's just so obsessively career-minded. Nothing else counts for him.
Sophie: He's always been very strong-willed. And he knows what he wants. Well if I were you I wouldn't worry at all.
Noah: You're probably right. But you know I'd love it so much to have plenty of grandchildren around me.
Sophie: They'll come, don't you worry! Look the twins will contact you about the quince. Alright?
Noah: Sure. Thank you Sophie for a nice chat!
Sophie: Thank you for the quince!",Sophie accepts some quince from Noah. Noah has left the quince in a basket on his terrace and the twins can pick it up any time. The twins are in college. Noah's son is in the military. He is still single but reportedly not gay.
13829899,"Catherine: We're going to visit uncle Steve, want to come with us?
Ben: why would I?
Catherine: He's family and we haven't seen him in a long time.
Ben: you know very well that I'm not fond of such visits
Ben: they stress me out
Catherine: Come on, even you can do it from time to time.
Ben: maybe I can but I don't want to
Ben: it will end the same way as usual
Ben: with me being pissed at everyone
Catherine: The boys want to see you
Ben: I can visit you and play with them some other day
Ben: I don't have to drive to another city to do it
Catherine: You know that he'll be disappointed?
Ben: uncle Steve?
Catherine: Yes.
Ben: I don't think so, we don't have anything in common
Ben: all he ever does is bothering me with stupid questions about my private life
Catherine: Maybe that's his way of showing that he cares about you
Ben: yes... sure... sometimes I wonder if you're thinking about what you type :P
Catherine: Depends on the day
Catherine: Today I'm tired so I can't guarantee it
Ben: you should rest then
Ben: instead of asking me to do stuff I don't like
Catherine: Alright, don't worry, I'll stop
Catherine: But still the part about the boys missing you was true
Catherine: So come and visit them when you'll have the chance
Ben: I will",Ben won't go with Catherine to visit uncle Steve. He will visit her and the boys. 
13681886,"Stella: Hi Sandra
Stella: Did you recover finally?
Stella: I wanted to come and visit you but I didn't want to get infected by the disease that you've been carrying
Stella: You know... I'm a teacher, I could spread the disease
Sandra: Hello my dear
Sandra: I'm getting better every day but there's still something left
Sandra: I have some effective medicines now
Sandra: All the drugs that doctors have been prescribing to me so far were useless
Sandra: Now the difference in my well-being is surprisingly considerable
Stella: It's very nice to here that, I'm so happy for you!
Stella: Hope you'll be in a perfect health soon
Stella: I want to take you to the cinema
Stella: They have a brilliant repertoire now
Sandra: Oh, I dream of getting out of the house!
Sandra: I used to love laying in the bed for hours, but now I hate it
Stella: I understand
Stella: Just tell me, what kind of movie would you like to watch?
Stella: A romantic comedy, horror, fantasy or something else?
Stella: I'll do some research in my friends' midst and try to choose the best option :)
Sandra: I'm dreaming of watching some action movie
Sandra: With all the special effects and dynamic action
Sandra: Something that would be the opposite of my current situation :)
Stella: You got it! :)
Stella: I'll find something special for you
Stella: So I'm keeping my fingers crossed for your quick recovery
Stella: Talk to you soon! :)
Sandra: Thanks, Stella, my darling. You made my day :)
Sandra: Bye bye","Stella doesn't want to visit Sandra because she doesn't want to get infected by Sandra's disease. Sandra's doctor prescribed her effective medicines, so she will be fine soon. Stella wants to take Sandra to the cinema for some action movie when she recovers."
13829710,"Don: Hi Cindy. Have you made all arrangements?
Cindy: It's about today's meeting or your trip next week?
Don: Both, I suppose:)
Cindy: You have meeting with management board today at 2 pm.
Don: Where did you set it up?
Cindy: In our conference room.
Cindy: Catering will bring some tea, coffee and snacks.
Don: That's good.
Don: Did everybody got the agenda?
Cindy: Yep.
Don: How did Andy react when he saw it?
Cindy: Can't say, really. Not sure if he even read it.
Don: That's Andy all right.
Don: And how about the trip.
Cindy: I've got your plane tickets and booked the hotel.
Don: Which one?
Cindy: Hilton, as usual.
Don: Perfect:=)
Cindy: But nobody is gonna pick you up at the airport. You'll have to get a cab.
Don: I think, I can manage that;=)
Don: Good job, Cindy. No idea, where I'd be without you.",Cindy has made arrangements for today's meeting at 2 pm in the conference room. She also organised flights and hotel for next week's trip. Don is appreciative. 
13728698-1,"James: Amelia said that one of our lecturers in philosophy had an art exhibition (!). It opens tomorrow! 
James: I'm talking about this guy who taught us ethics.
James: Amelia recommends it :D
Mia: No way...! :D Professor Evans and art exhibition :D What has happened to this world?
Mia: But you know what? I would actually like to see it! :D
James: ME TOO, of course! :p Can Amelia go with us?
Mia: To the exhibition or to the exhibition and to the cinema? You remember that we have plans for tomorrow...?
James: both
James: yes, I do
Mia: ok
James: Are you mad at me?
James: Babe, the fact that I suggested that we might go out with Amelia doesn't mean that I don't value time that we spend together, just the two of us.
Mia: I know, I said ok.
James: Are you sure you're fine with this?
Mia: Yup. :)
Mia: I just don't know her very well, it's gonna be stressful for me.
James: :) But you know me, don't you?
Mia: Maybe I do :D
James: Really, there's nothing to worry about. Amelia is quite laid-back and likable. ;)
James: Afterwards we can go to my place and hang out, cuddle and so on... :*
Mia: Sounds good :) :*
James: So we're good, right?
Mia: Right. ;)",James and Mia want to go to an art exhibition tomorrow. James wants Amelia to go with them but Mia isn't sure about it. James and Mia will go to his place afterwards.
13716807,"Brett: So what do u do there? Drive a tank all the time?
John: Yes and no. U've got players from around the world and they have their tank squadrons and u battle them. Can be a lot of fun!
Andrew: So what happens if someone is on a higher level than u? They basically destroy u!
John: That's not a problem. The game doesn't allow higher ranked players o interact with players out of their range.
Brett: What do u mean?
John: If ur on lvl 5, a player on lvl 30 can't attack u. 
Andrew: Sensible. Unlike WoW.
John: So what's WoW like?
Andrew: Imagine having a character u rly like and u give it a lot of ur attention and get experience point, level up and so on. Someone who's played the game for like a year comes and kills u instantly.
Brett: Not cool. 
John: Yeah. Y would they allow such a thing?
Andrew: Well, open world, u can team up with anyone, do quests together, arrange fighting tactics and so on.
Brett: Actually, my cousin met his wife there :)
John: Rly?
Brett: Yeah. They were playing together for some time, talking and at some point he invited her to a date. Turned out they lived very close to each other ;)
Andrew: That's gr8! And how are they getting along now?
Brett: Most fights are about who gets 2 play at a given moment ;) 
John: Lol
Andrew: Well my favourite genre is RPGs :)
John: Can u name a title, except WoW?
Andrew: I can name a dozen, but one of my personal faves is the Final Fantasy series :)
Brett: What's this one about?
Andrew: Don't tell me u haven't heard about the greatest RPG series of all times?
John: Well, I haven't.
Andrew: I think I'll have to look for new friends... So embarrassing.
Brett: C'mon! Tell us!
Andrew: Fine... Usually u play a group of friends that have to resolve some kind of crisis. In the last part u play a prince whose kingdom has been destroyed and u try to well get revenge.
Brett: Sounds boring. 
Andrew: Believe me, it's not!",Brett's cousin met his wife while playing a game together. Andrew's favorite game is the Final Fantasy. Brett and John haven't heard about it.
13682221,"Rael: Gosh, I fucking hate my job!
Zach: Oops! Someone is in a mood...
Rael: I'm serious, I'm done. Those people are fucked up. I cannot stand it anymore.
Zach: Is it that bad?
Rael: Even worse...
Zach: What this time?
Rael: I don't even have time to eat my fucking lunch. It's not normal.
Zach: Did you talk to your manager?
Rael: Yeah, this retard doesn't get that we're humans not robots. I hate him.
Zach: You're gonna quit?
Rael: It's not that easy, I gotta find something. I don't want to leave without first finding a new job.
Zach: I see. Did you think about IT?
Rael: No, why?
Zach: Girl, it's the best place to work in! A lot of my friends started as software testers and they are really satisfied. Good money and no rat race.
Rael: Zach, are you crazy? I don't have technical studies.
Zach: You don't have to. If you have good analytical skills all you need is some online course - Udemy or something. People change their career after years of employment in totally different business. It's not that difficult, really. You should give it a try. Tech is our future.
Rael: Hmm... Maybe you're right. I'm still not sure what to do with my career, so... why not.
Zach: If you want, I can talk to my friends and they will give you some advice on how to start, what courses to choose and so on.
Rael: That would be great, thanks.
Zach: UW. In touch.",Rael finds the atmosphere at her workplace to be unbearable. Many people switch their career paths and move to the IT sector. Rael only needs good analytical skills and an on-line course to start work in IT.
13829083,"Kate: I just had a fight with Chris :/
Mary: Oh no, not again
Kate: It's not me who started it. I don't know why he says certain stuff, it seems like he's doing it on purpose
Mary: What was it this time?
Kate: Same thing, as always. Really, he knows what I think and I know what he thinks so I don't bring up certain things. I don't want to argue, but if it keeps happening, I don't see the point of talking to him
Kate: I'm angry every single time I talk with him
Mary: Eh, I don't get why he keeps doing it. What did he say?
Kate: I don't want to get worked up over it again, but really usual stuff. He watched a programme about the refugees and went on a rant about it
Mary: oh god
Kate: right?! I don't know why I'm still talking with him. I tried to talk some sense into him, apparently with no luck
Mary: What did you tell him?
Kate: What I usually tell him. He was an immigrant once, he was working abroad, I sent him all the data and research, statistics, everything.
Mary: I'm afraid Chris may be too pig-headed for that
Kate: Pfff I bet he didn't even read anything. He's just watching the nationalists, Trump and all those idiots, listens to everything they're saying on the telly instead of just thinking for once
Mary: I know, to be honest I kind of avoid these subjects when I'm talking with him
Kate: Well, I try to as well, but as you can see he can't stop himself
Kate: I know he's our friend and we go out often, but I'm not sure I can do it any more, I don't want be friends with someone who thinks that Mexican children are worse and that they should be kept away from the US
Mary: Oh my god he said that?
Kate: Yes :/
Mary: Jesus, I knew he has strong views, but to say something like that? That's a bit too much
Kate: You're telling me this. I think we should reconsider this let's say friendship, because if every conversation will lead to something like this, I'm not interested in staying in touch with him
Mary: No wonder",Kate had a fight with Chris about refugees. He thinks the U.S. should not accept them. Kate and Mary do not share this opinion. They are having second thoughts about their friendship.
13611567,"Sarah: Are you going back home for Passover?
Lia: Not sure yet, you?
Sarah: I'll be going.
Lia: I don't know. My family wants me to come but the tickets are so expensive and I have so much work. 
Sarah: I know. Same here. I bought my tickets yesterday.
Lia: How much did you pay?
Sarah: 500 quid.
Lia: It's expensive.
Sarah: What to do...
Lia: I'll see maybe my family can help me out. It would be lovely to spend holidays with them.
Sarah: This year we are going to the desert. The whole family will sleep in a huge tent.
Lia: That's great. Last year we went to Negev.
Sarah: Really? That's where we are going this year.
Lia: It is absolutely amazing. You will love it!
Sarah: :D
Lia: I wish I could go too...
Sarah: Passover is definitely my favourite holiday.
Lia: Mine too. I'll talk to my mum later. We'll see. When are you flying?
Sarah: On the 28th.
Lia: Great. ",Sarah paid 500 quid to go back home for Passover. Sarah is going to the desert with the whole family. Lia went to Negev last year. Passover is both Lia and Sarah's favorite holiday. Lia will talk to her mum about the tickets. Sarah is flying on the 28th.
13612134,"Raymond: Charlotte! Help!
Charlotte: What's up bro??
Raymond: What do I want to eat, pizza or pasta?
Charlotte: Hmm.. What kind of pizza and what kind of pasta?
Raymond: So I have a regular cheese and pepperoni pizza and I was thinking some pesto pennes.
Charlotte: Oo, those both sound good. 
Raymond: That's not helpful.
Charlotte: Have the pizza!
Raymond: But pasta sounds so good. 
Charlotte: Then have the pasta silly. 
Raymond: But the pizza sounds delicious too. 
Charlotte: Omg Raymond, make up your mind. 
Raymond: I can't! Please help me. 
Charlotte: Why not have both?
Raymond: Well, that's just unreasonable no?
Charlotte: How about this. I come over and we have both!
Raymond: That could work. That way I would eat the same amount but of the two things I want to eat.
Charlotte: Alright, so I'm going to head over in like 10 minutes. That sound good?
Raymond: For sure. Oh, and bring wine!
Charlotte: Yes sir. See you in 15. ",Raymond can't decide whether he wants pizza or pasta. He invites Charlotte over for a dinner at 15.
13717092,"Casper: Is any of you nobel fellows going for tomorrow's classes with Mr Linda?
Alexander: Hmm...
Alexander: To be or not to be, that is the question!
Alexander: But remembering the last lecture with Linda, my answer is like moving towards NO
Igor: Amen to that, Alex!
Igor: Last time I came so self-motivated and full of energy that I thought I could even dominate the lecture
Igor: I sat in the second row, concentrated, even took some notes and asked two questions
Igor: After few minutes Lewis poked me and told to stop snoring...
Casper: Ahahahaha
Casper: True, I saw that!
Alexander: I think it's not that the subjects themselves are boring, it must be his voice
Alexander: I mean it's so monotonous and hypnotic. Kind of... lulling you to sleep
Igor: Yeah, that guy is like David Copperfield among lecturers
Alexander: Haha David Copperfield :D
Alexander: Let's call him like that from now on! He even looks like the magician a little :D
Casper: That's a fancy nickname, I like it
Casper: But if I wanted to see a magician, I'd rather go to the circus
Igor: So... Judging from the overall tone of our discussion I feel that the decision's been already made
Igor: Am I right, gentlemen?
Casper: Actually your opinions, my noble fellows, have conirmed my conviction that going there and wasting time doesn't make sense
Alexander: Not a bit!
Alexander: And learning from Igor's last experience I think we should go somewhere else instead
Alexander: I don't want to end up snoring and getting embarrassed :D
Casper: Great, so we've reached an unanimous decision
Igor: So where are we going instead?
Casper: Let's meet near the university and we'll work something out
Igor: Agreed.
Alexander: All right!",Alexander finds Mr Linda's voice monotonous. Igor fell asleep during the lecture. Casper reckons it's a waste of time. They are going to meet near the university and go somewhere else instead. 
13821588,"Reeve: any plans for winter break?
Winslow: you have any? i guess i just go home and stay down
Booker: italy. skiing. like every year
Dodson: i dont do much skiing at all
Booker: so what you gonna do?
Dodson: actually, we and trish think of going to the seaside
Winslow: Sea in winter? any exotic place?
Reeve: i guess Dominicana is top now
Dodson: we cant afford that. 
Reeve: so?
Dodson: well just go somewhere near, book a hotel for 3/4 nites 
Winslow: with spa and all that?
Dodson: yeah, whatever to make her happy
Booker: she still angryey about the party?
Dodson: slowly getting better
Reeve: surely carrabeans would make her happy all right
Dodson: yeah i wish. not in this century
Winslow: sea sounds good anyway
Booker: i prefer mountains anyway
Reeve: yeah & me & Slow still have no idea what to do",Reeve has no plans for the winter break. Booker is going to ski in Italy. Dodson and Trish are thinking of going to the seaside somewhere near for 3/4 nights.
13682287,"Mike: How did Chicago do last nite?
Pat: Chicago what?
Mike: Fire man!
Pat: dunno.
Mike: How come?
Pat: Its soccer right?
Mike: you not a soccer fan?
Pat: nah. baseball and hockey is wot i luv.
Mike: it's bears and white sox right?
Pat: bears is football. white sox is baseball. 
Mike: and hockey?
Pat: blackhawks. but not doing well right now.
Mike: and bulls used to be better too i guess
Pat: true enough. Jordan times long gone
Mike: u fancy hoops at all?
Pat: not really, not now
Mike: u play tho?
Pat: yeah, I still hit 3 points well enough
Mike: I like to play sometime
Pat: good idea. we need to do meet up one day
Mike: yeah always good to hit the ball","Pat is interested in baseball and hockey, he doesn't know much about basketball anymore. He plans to play basketball with Mike one day."
13680404,"Enrique: Thanks for sharing your collection with the class. They loved it!
Farrah: No problem! It was my pleasure!
Enrique: Not everyday you get to see some of those up close and personal like that. We were wowed!
Farrah: Oh, gee, that's so nice!
Enrique: You have a great collection, you should be proud!
Farrah: I am, but not everyone appreciates it.
Enrique: Fossils are a unique thing to collect, that's for sure.
Farrah: If you leave them sitting around, they just become dust magnets!
Enrique: So it's good to share them.
Farrah: Especially with little kids, they get so amazed! It was a fun day.
Enrique: It was for us as well! Will you come back again?
Farrah: Of course! Any time!
Enrique: I was thinking that our 4th grade students would like to check them out as well. Can I give your name and number to that teacher?
Farrah: Sure thing. 
Enrique: I'm not sure how it fits into the lesson plan, so they may not get in touch until next semester.
Farrah: Fair enough. No problem, I understand.
Enrique: Thanks again! It was really interesting!
Farrah: Of course! Any time, and now I have a better idea of other ones to bring next time.
Enrique: That would be great.
Farrah: Some of the questions really made me wish I had brought my whole collection, but that just isn't practical.
Enrique: Oh, I understand. I'm sure you'll do fine next time with whatever you bring.
Farrah: Thanks! 
Enrique: Our pleasure!","Farrah shared his collection of fossils with the class, and Enrique was very impressed. Enrique would like Farrah to show the collection for the 4th grade students as well."
13821448,"Lorenzo: Where are you?
Will: I'm on the train in Arezzo
Amanda: I'm on the highway still
Lorenzo: I've just arrived here
Amanda: if you want you can call the guy from airbnb and already take the keys
Amanda: you can even go there and wait for us inside
Lorenzo: hmm, I would prefer to wait for you guys
Amanda: But I need at least another hour
Amanda: And Will even more from Arezzo
Will: really? I though I was quite close
Amanda: not at all hahaha
Lorenzo: ok, so I'll take the keys and go to the room.
Amanda: perfect, let us know it everything is ok
Lorenzo: ok
Lorenzo: I'm here, the room is very nice and we have an amazing view on the duomo!
Lorenzo: <file_photo>
Will: wow! impressive, and wasn't even that expensive
Amanda: I looked quite long for a room with a view
Lorenzo: hahahah we are now proper 19th century British tourists in Tuscany 
Will: I haven't seen the movie
Lorenzo: nothing special really
Amanda: I liked it a lot!",Lorenzo took keys from airbnb and went to the room. He's waiting for Will and Amanda.
13716336,"James: hi girls! When are you flying to Japan?
Mary: in a week! unbelievable 🎉
Patricia: I can't believe either. 
Patricia: I am also increasingly scared
Mary: you're such an alarmist!
James: But scared of what??
Patricia: the long flight, earth-quakes
Patricia: God, and tsunamis!
James: hahaha, you're really a damn alarmist
James: this is so exaggerated, are you serious?
Patricia: James, I almost never travel, I'm afraid really
James: Listen, nothing will happen. First of all the earthquakes happen rarely, even in Japan and only in certain places
James: it's not like the whole country is shaking all the time
Mary: I'm telling her this all the time, but it's pointless
James: And, most of all, Japanese have amazing architecture because of their experiences with earthquakes. Their cities are super safe
Patricia: What about tsunamis?
James: Are you going to be at the coast even?
Patricia: Mary, are we?
Mary: I doubt. maybe for 2 hours somewhere close to Tokyo
James: So I don't think the next tsunami in Japan will happen exactly at that place and time, relax and enjoy
James: Japan is really an amazing country.
Patricia: Thanks James :)","Mary and Patricia are flying to Japan in a week. Patricia is scared of long flight, earth-quakes and tsunamis. James is comforting her. Mary tried to comfort Patricia too with no effect."
13828505,"Amber: Hi Erin, guess what, John and Annie are coming back to London!
Erin: Hi Amber, wow that's news.
Erin: What caused the change of plans?
Amber: John lost his job in Germany! 
Erin: What :O Seriously?
Amber: Yeah, his whole team got liquidated.
Erin: No way!?
Amber: Yeah, and he was the only one who received an offer from the company to be relocated back to London.
Erin: OK, well at least he's not unemployed.
Amber: But he didn't accept it.
Erin: Why not?!
Amber: B/c they only offered him the job after a month & during that time he started searching for a new one.
Amber: He got a better offer from a different IT company in London.
Erin: Well good for him! 
Erin: Since they weren't able to appreciate his work and they didn't offer him something right away.
Amber: Exactly, but you know what this means for me?
Erin: You're going to have to search for a new flat...
Amber: Yup, we had an agreement that I would be renting their place until they returned from Germany.
Amber: But you know, they planned to be there for at least 5 yrs.
Erin: I can imagine that Annie isn't happy with this turn of events.
Amber: She's pretty pissed off.
Amber: I mean the plan was to save up for a house and only then come back to London.
Amber: She had already enrolled in German classes & they were starting to feel at home there.
Erin: That's too bad. Sometimes life turns out to be unpredictable.
Erin: If you need somewhere to stay for a while, you can always stay at my place.
Amber: Thanks Erin! Annie already told me not to worry, that I can stay with them until I don't find something new.
Amber: But I've already started searching.
Erin: Good luck and let me know if you need any help!
Amber: Thanks, ttyl.
Erin: Bye!","John and Annie are moving to London because he lost his job in Germany and found a better offer working in IT here. Annie isn't happy with the move. Amber, who was supposed to stay in their London flat for 5 years, has to move. Erin offers her place but Amber plans on staying with John and Annie."
13829569,"Kaylin: <file_gif> 
Kaylin: that's what appears when you type in Cynthia
Kaylin: 😂😂
Kaylin: <file_gif> 
Kaylin: 😂😂
Amir: hahahahaha
Amir: you're killing me
Amir: really looks like her with that crazy hair
Amir: 😂😂😂
Kaylin: <file_gif> 
Kaylin: Joel
Kaylin: hahahahaha
Amir: hahahahaha
Amir: I soooo don't feel like tomorrow
Kaylin: tomorrow be like
Kaylin: <file_gif> 
Amir: 😂😂
Amir: and it's way to early..
Kaylin: I'v set three alarms just in case
Amir: lol
Amir: I guess I better do the same 😫",Kaylin has set her alarm for tomorrow.
13827924,"Maggie: lucy
Maggie: y u such a diva 😝
Lucy: whats that about
Maggie: johny wants to date you
Lucy: he just said that if i have time we can go to that gig together
Lucy: and i wanna go with my besties
Maggie: you turn him down big time!
Lucy: if hes into me he'll try more
Maggie: see?
Maggie: diva
Lucy: u jealous or what
Maggie: nvm
Maggie: so youre going with us
Lucy: if you shut up about johny then yes
Maggie: OK
Maggie: jeeez
Lucy: you and girs come to my house and we pamper ourselves before
Maggie: sure, is 6pm cool?
Lucy: yass, we need at least an hour
Lucy: gig starts at 8, plenty of time
Maggie: catcha later
Lucy: ok bye",Johny wants to go for a gig with Lucy. She prefers to go with Maggie and her best friends. They will meet at 6 PM at her house to prepare for the evening. The gig starts at 8 PM.
13681714,"Samuel: Are you there, Anna?
Tim: I am, but I am not called Anna. It's Tim.
Samuel: Sorry, brother Tim. Anna is just the word for elder brother in my language.
Tim: It's a girl's name here. Doesn't sound very brother-like.
Samuel: My apologies. 
Tim: So what is your language?
Samuel: It is Telugu, brother. 
Tim: is that spoken in India?
Samuel: Yes, in South east India. Bangalore and Chennai and other places. Nearly 90 million speakers, brother.
Tim: Is it one of those written right to left?
Samuel: No, it is written left to right. It is based on Brahmin script, our writing. If you trace it back far enough it all comes from the Phoenicians, like English writing the same.
Tim: Wow. 
Tim: So it must be pretty big, then, Teluguland?
Samuel: It is 23 provinces, Anna. But we are not rich as in the north, so many people here are still working for less than a hundred dollars a whole month.
Tim: So what is the word for ""younger brother"" if ""Anna"" means ""elder brother?""
Samuel: Thammu or Thammadu. You can call me Thammu. I am younger than you.
Tim: how old are you, I would have sid about the same as me in your photo.
Samuel: How old are you, Anna? 
Tim: 55
Samuel: Well there you are you see. I am 35 only. So you are my Anna and I am your Thammadu. 
Tim: Wow sorry to say it but you do look old for 35:
Samuel: That is because it is not an easy life when you are not earning much money, Anna. We work very hard and have very little. But still we are thankful for what we do have.","Samuel's language is Telugu, which is spoken in south east India. It has nearly 90 million speakers; it's written left to right; it's based on Brahmin script. Teluguland has 23 provinces. It's quite poor. ""Anna"" means ""elder brother"" and Thammu or Thammadu - ""younger brother"". Tim's 55, Samuel's 35."
13682100,"Stewart: Can you believe he even said that about the forests? Raking? Really?
Shari: Yes. I can believe that this is an ignorant man. He proves it daily. This just one more example!
Stewart: He just has no clue.
Shari: I mean, there are so many people dead and all he can think to do is criticize the forestry department? With a totally inappropriate suggestion? Puhleeze.
Stewart: I can't wait to vote for anyone else but him.
Shari: I know what you mean. Half my friends voted for him just to see what would happen! Well, guess what?
Stewart: Yeah, but we couldn't go another 4 years with a Democrat. The country would go broke!
Shari: Maybe, but at least we wouldn't be hated around the world and led by an ignorant piece of shit!
Stewart: You've got a point!
Shari: I'm not sure he will finish out his term, with all the legal problems, but he seems to be able to hold off the big stuff. Somehow.
Stewart: I know. How is that even possible?
Shari: I'm not sure. I mean, he's breaking amendments to the constitution here!
Stewart: Only on the fringe.
Shari: Maybe.
Stewart: We have to make the best of it now. Nothing we can do.
Shari: Except vote him out!
Stewart: Exactly. But that's not for a while.
Shari: Closer every day. If only there was a good candidate.
Stewart: From your mouth to the Dem National Committee's ears!
Shari: LOL!
Stewart: We should volunteer. Get out the voters or something.
Shari: Good idea.
Stewart: Let me see what's out there and I'll let you know.
Shari: Great! ",Stewart and Shari find the current president ignorant and incompetent. They hope he gets voted out. Stewart is going to see what possibilities there are of volunteering in the upcoming elections.
13680968,"Boris: Due to the number of PTO requests this week, we had to decide who will be allowed to take off based on seniority. 
Sarah: I understand.
Boris: Unfortunately, you are too low on the totem pole and we will have to deny your request.
Sarah: Oh, that's too bad! Is there any compromise? I really wanted to have some time with my family.
Boris: I can give you first choice of dates the week after, but that's the best I can do.
Sarah: What if someone cancels?
Boris: That is a rare, but yes, I will come to you first.
Sarah: Thank you.
Boris: Again, I'm very sorry.
Sarah: Could you amend my request for the following week, Monday through Wednesday?
Boris: Certainly. That should be no problem.
Sarah: That's great, at least I'll have a long weekend!
Boris: Very true. No problems from my side.
Sarah: Do I need to initial the change?
Boris: Yes, please come see my assistant at your earliest convenience.
Sarah: Certainly, no problem.
Boris: Thank you for being so flexible.
Sarah: Sure, I understand we can't all be off. You are just trying to be fair.
Boris: That's it exactly.
Sarah: Thank you again for explaining it so well.
Boris: My pleasure. Have a nice holiday and enjoy your time off.
Sarah: Thank you!","On the following week, Sarah will get her time off from Monday to Wednesday."
13680955,"Tina: Hi, darling? Are you ok?
Steve: Hi, babe. I'm fine. You?
Tina: OK :-) Love you :-*
Steve: Love you, too.
Tina: How about pasta for dinner?
Steve: Sounds great!
Tina: With broccoli, ham, cheese and cream?
Steve: Scrumptious. 
Tina: Your favourite.
Steve: Indeed.
Tina: But there is a snag.
Steve: Too perfect to be true?
Tina: It's not about that. We'd need to do some shopping after work.Can you handle it yourself?
Steve: Can we handle it together? You know how scatterbrained I am when it comes to shopping lists.
Tina: I do know!
Steve: Together?
Tina: Fine. Will you be leaving work on time?
Steve: Guess so. I don't expect any problems.
Tina: Ok. Let's meet in the car park, shall we? 
Steve: Sure. 
Tina: Miss you :-*
Steve: Miss you, too :-*
Tina: See you later :-)",Tina and Steve are having pasta for dinner. They'll meet in the car park after Steve finishes work. They'll do the shopping together.
13828274,"Tricia: The cake is still not ready.
Zandra: Which cake?
Tricia: For your daughter’s birthday, Tam ;)
Zandra: Oh, of course, there are so many of them, I don’t even know what’s going on.
Tricia: Sure thing, you need a hand ;]
Zandra: Thank you so much, what would I do without you…
Zandra: But what about the cake, the party is tomorrow!
Tricia: You finally realized that… ;)
Tricia: They promised to have it tomorrow at Tricia: Zandra: .
Zandra: The party starts at Tricia: , it’s way too late!
Tricia: I’ll send Erwin to get it, he’ll deliver it to us by bike ;D
Zandra: Bike… God save us all…
Tricia: He’s a good driver and has a special bag, it will be ok, I promise :*
Zandra: Ok, how about the rest? I have all decorations, starting with them in the morning after kids go to grandma
Zandra: I know nothing about the food and outside attractions
Tricia: Food I’m taking care of, outside thing will be done by a company, they come and organize everything, don’t worry
Zandra: You’re the best, I have to make for it <3
Tricia: Nooo, no way, it’s nothing.
Tricia: I know it’s not easy for you with 4 children.
Zandra: Noo, it’s not, but I regret nothing :*
Tricia: And that’s the most important thing!","Zandra's daughter, Tam, has a birthday tomorrow. The party starts at Tricia's place, so Erwin will deliver a birthday cake by bike. Zandra is taking care of the decorations, Tricia of the food and a company of the outside attractions. "
13681594,"Ross: Don't judge me
Chandler: what, why?
Ross: I was thinking about tonight...
Chandler: yes?
Ross: and...
Chandler: Just say it or I'm gonna come and punch you
Ross: I wanna do karaoke
Chandler: hahhahaa
Ross: Karaoke is fun
Chandler: <file_gif>
Ross: No, but seriously, I'm sure girls are gonna love it too
Chandler: Ok but just this once
Ross: Deal
Chandler: And I can record everything
Ross: you wouldn't
Chandler: I will :D
Ross: Well okay, there's nothing wrong with having fun
Chandler: <file_gif>
Ross: :D
Chandler: Will you do George Michael?
Ross: OF COURSE
Chandler: hahaha",Ross wants to do karaoke. Chandler wants to record it for fun.
